Fecha,Ejercicio, Precio 
29/09/25,2025, 18.398648 
30/09/25,2025, 18.300000 
01/10/25,2025, 18.261261 
02/10/25,2025, 17.765217 
03/10/25,2025, 17.750000 
04/10/25,2025, 17.000000 
06/10/25,2025, 17.319148 
07/10/25,2025, 17.483050 
08/10/25,2025, 17.292553 
09/10/25,2025, 16.950000 
10/10/25,2025, 16.875000 
11/10/25,2025, 17.157894 
13/10/25,2025, 17.785714 
14/10/25,2025, 17.773333 
15/10/25,2025, 17.988095 
16/10/25,2025, 18.107594 
17/10/25,2025, 18.511764 
18/10/25,2025, 18.704225 
20/10/25,2025, 19.306034 
21/10/25,2025, 19.350393 
22/10/25,2025, 19.330827 
23/10/25,2025, 18.916666 
24/10/25,2025, 17.304347 
25/10/25,2025, 17.852941 
27/10/25,2025, 17.839285 
28/10/25,2025, 17.048780 
29/10/25,2025, 17.269230 
30/10/25,2025, 17.405063 
31/10/25,2025, 17.581818 
01/11/25,2025, 17.594594 
03/11/25,2025, 17.525773 
04/11/25,2025, 17.598958 
05/11/25,2025, 17.639423 
06/11/25,2025, 17.686868 
07/11/25,2025, 16.700000 
08/11/25,2025, 17.459183 
10/11/25,2025, 17.454545 
11/11/25,2025, 16.618840 
12/11/25,2025, 16.364864 
13/11/25,2025, 16.246913 
14/11/25,2025, 15.890909 
15/11/25,2025, 15.515625 
18/11/25,2025, 15.863636 
19/11/25,2025, 15.575000 
20/11/25,2025, 15.141666 
21/11/25,2025, 15.277777 
22/11/25,2025, 15.616071 
24/11/25,2025, 15.957317 
25/11/25,2025, 16.016853 
26/11/25,2025, 15.965686 
27/11/25,2025, 16.018072 
28/11/25,2025, 15.716867 
29/11/25,2025, 15.892156 
01/12/25,2025, 16.350000 
02/12/25,2025, 16.271929 
03/12/25,2025, 16.063380 
04/12/25,2025, 16.100000 
05/12/25,2025, 15.320000 
06/12/25,2025, 14.928571 
08/12/25,2025, 15.794871 
09/12/25,2025, 15.687500 
10/12/25,2025, 15.722222 
11/12/25,2025, 15.603658 
12/12/25,2025, 15.661290 
13/12/25,2025, 15.692307 
15/12/25,2025, 15.820754 
16/12/25,2025, 16.033707 
17/12/25,2025, 15.855140 
18/12/25,2025, 16.086065 
19/12/25,2025, 16.091549 
20/12/25,2025, 16.330508 
22/12/25,2025, 16.668539 
23/12/25,2025, 16.623106 
24/12/25,2025, 16.833333 
26/12/25,2025, 16.766025 
27/12/25,2025, 16.673333 
29/12/25,2025, 16.916666 
30/12/25,2025, 16.757009 
31/12/25,2025, 17.070422 
